"Word"	"Length"	"Freq_HAL"	"Log_Freq_HAL"	"MorphSp"	"POS"	"prefix"	"nprefix"	"root"	"nroot"
"aerate"	6	132	4.88	"{aer--ate}"	"VB"	"^a"	28	"erate"	1
"airbus"	6	575	6.35	"{air}{bus}"	"NN|VB"	"^a"	28	"irbus"	1
"airdrop"	7	25	3.22	"{air}{drop}"	"NN|VB"	"^a"	28	"irdrop"	1
"airlift"	7	196	5.28	"{air}{lift}"	"NN|VB"	"^a"	28	"irlift"	1
"airmail"	7	748	6.62	"{air}{mail}"	"NN|VB"	"^a"	28	"irmail"	1
"airpark"	7	82	4.41	"{air}{park}"	"NN|VB"	"^a"	28	"irpark"	1
"airshaft"	8	3	1.1	"{air}{shaft}"	"NN|VB"	"^a"	28	"irshaft"	1
"analyze"	7	5402	8.59	"{ana--lyze}"	"VB"	"^a"	28	"nalyze"	1
"anchor"	6	2766	7.93	"{anchor}"	"NN|VB"	"^a"	28	"nchor"	1
"anger"	5	8608	9.06	"{anger}"	"NN|VB"	"^a"	28	"nger"	1
"angle"	5	10577	9.27	"{angle}"	"NN|VB"	"^a"	28	"ngle"	1
"anoint"	6	61	4.11	"{anoint}"	"VB"	"^a"	28	"noint"	1
"answer"	6	109246	11.6	"{answer}"	"NN|VB"	"^a"	28	"nswer"	1
"antagonize"	10	190	5.25	"{antagon--ize}"	"VB"	"^a"	28	"ntagonize"	1
"anthologize"	11	4	1.39	"{anth--olog--ize}"	"VB"	"^a"	28	"nthologize"	1
"author"	6	53382	10.89	"{author}"	"NN|VB"	"^a"	28	"uthor"	1
"authorize"	9	915	6.82	"{author--ize}"	"VB"	"^a"	28	"uthorize"	1
"automate"	8	1642	7.4	"{autom--ate}"	"VB"	"^a"	28	"utomate"	1
"avail"	5	14304	9.57	"{a--vail}"	"NN|VB"	"^a"	28	"vail"	2
"prevail"	7	1579	7.36	"{pre--vail}"	"VB"	"^pre"	31	"vail"	2
"avenge"	6	271	5.6	"{a--venge}"	"VB"	"^a"	28	"venge"	1
"average"	7	61913	11.03	"{average}"	"JJ|NN|VB"	"^a"	28	"verage"	1
"avert"	5	1146	7.04	"{avert}"	"VB"	"^a"	28	"vert"	5
"convert"	7	21237	9.96	"{con--vert}"	"VB"	"^con"	78	"vert"	5
"invert"	6	538	6.29	"{in--vert}"	"VB"	"^in"	87	"vert"	5
"revert"	6	1297	7.17	"{re--vert}"	"VB"	"^re"	176	"vert"	5
"subvert"	7	595	6.39	"{sub--vert}"	"VB"	"^sub"	20	"vert"	5
"avoid"	5	45327	10.72	"{avoid}"	"VB"	"^a"	28	"void"	1
"avow"	4	15	2.71	"<a<{vow}"	"VB"	"^a"	28	"vow"	1
"await"	5	1682	7.43	"<a<{wait}"	"VB"	"^a"	28	"wait"	1
"awake"	5	3506	8.16	"<a<{wake}"	"JJ|VB"	"^a"	28	"wake"	1
"award"	5	15755	9.66	"{award}"	"NN|VB"	"^a"	28	"ward"	3
"forward"	7	58128	10.97	"{for--ward}"	"RB|JJ|VB|NN"	"^for"	25	"ward"	3
"reward"	6	5347	8.58	"{reward}"	"NN|VB"	"^re"	176	"ward"	3
"awoke"	5	1078	6.98	"<a<{woke}"	"VB"	"^a"	28	"woke"	1
"abandon"	7	3761	8.23	"{abandon}"	"VB|NN"	"^ab"	17	"andon"	1
"abase"	5	30	3.4	"{a--base}"	"VB"	"^ab"	17	"ase"	5
"crease"	6	1733	7.46	"{crease}"	"NN|VB"	"^cre"	9	"ase"	5
"debase"	6	87	4.47	"{de--base}"	"VB"	"^deb"	10	"ase"	5
"ease"	4	9671	9.18	"{ease}"	"NN|VB"	"^e"	103	"ase"	5
"please"	6	580704	13.27	"{please}"	"VB|NN"	"^ple"	5	"ase"	5
"abash"	5	1	0	"{abash}"	"VB"	"^ab"	17	"ash"	3
"flash"	5	17727	9.78	"{flash}"	"NN|VB"	"^fl"	40	"ash"	3
"stash"	5	1042	6.95	"{stash}"	"VB|NN"	"^st"	97	"ash"	3
"abate"	5	279	5.63	"{abate}"	"VB"	"^ab"	17	"ate"	45
"collate"	7	168	5.12	"{collate}"	"VB"	"^coll"	8	"ate"	45
"create"	6	73169	11.2	"{create}"	"VB|NN"	"^cre"	9	"ate"	45
"debate"	6	26957	10.2	"{debate}"	"NN|VB"	"^deb"	10	"ate"	45
"decimate"	8	159	5.07	"{decim--ate}"	"VB"	"^decim"	1	"ate"	45
"dictate"	7	2319	7.75	"{dict--ate}"	"VB"	"^dict"	1	"ate"	45
"emulate"	7	3228	8.08	"{emul--ate}"	"VB"	"^emul"	3	"ate"	45
"equate"	6	2000	7.6	"{equ--ate}"	"VB"	"^equ"	4	"ate"	45
"fornicate"	9	28	3.33	"{fornicate}"	"VB"	"^fornic"	1	"ate"	45
"germinate"	9	182	5.2	"{germin--ate}"	"VB"	"^germin"	1	"ate"	45
"hibernate"	9	112	4.72	"{hibernate}"	"VB"	"^hibern"	1	"ate"	45
"insulate"	8	343	5.84	"{insul--ate}"	"VB"	"^insul"	1	"ate"	45
"lacerate"	8	8	2.08	"{lacerate}"	"VB"	"^lacer"	1	"ate"	45
"lactate"	7	153	5.03	"{lactate}"	"VB"	"^lact"	1	"ate"	45
"liberate"	8	673	6.51	"{liber--ate}"	"VB"	"^liber"	1	"ate"	45
"locate"	6	11350	9.34	"{locate}"	"VB"	"^loc"	2	"ate"	45
"mandate"	7	3952	8.28	"{mand--ate}"	"NN|VB"	"^mand"	1	"ate"	45
"mediate"	7	299	5.7	"{medi--ate}"	"VB"	"^medi"	3	"ate"	45
"meliorate"	9	0	0	"{meliorate}"	"VB"	"^melior"	1	"ate"	45
"migrate"	7	1713	7.45	"{migr--ate}"	"VB"	"^migr"	1	"ate"	45
"mutate"	6	312	5.74	"{mut--ate}"	"VB"	"^mut"	3	"ate"	45
"narrate"	7	70	4.25	"{narrate}"	"VB"	"^narr"	2	"ate"	45
"negate"	6	909	6.81	"{negate}"	"VB"	"^neg"	3	"ate"	45
"nominate"	8	1338	7.2	"{nomin--ate}"	"VB"	"^nomin"	1	"ate"	45
"operate"	7	12776	9.46	"{oper--ate}"	"VB"	"^oper"	1	"ate"	45
"orate"	5	15	2.71	"{orate}"	"VB"	"^or"	6	"ate"	45
"oscillate"	9	195	5.27	"{oscill--ate}"	"VB"	"^oscill"	1	"ate"	45
"paginate"	8	22	3.09	"{pag--inate}"	"VB"	"^pagin"	1	"ate"	45
"placate"	7	222	5.4	"{plac--ate}"	"VB"	"^plac"	2	"ate"	45
"pollinate"	9	45	3.81	"{pollin--ate}"	"VB"	"^pollin"	1	"ate"	45
"populate"	8	432	6.07	"{popul--ate}"	"VB"	"^popul"	1	"ate"	45
"pupate"	6	1	0	"{pup--ate}"	"VB"	"^pup"	1	"ate"	45
"radiate"	7	442	6.09	"{radi--ate}"	"VB"	"^radi"	2	"ate"	45
"rotate"	6	3347	8.12	"{rot--ate}"	"VB"	"^rot"	1	"ate"	45
"ruminate"	8	70	4.25	"{rumin--ate}"	"VB"	"^rumin"	1	"ate"	45
"sedate"	6	161	5.08	"{sedate}"	"JJ|VB"	"^sed"	2	"ate"	45
"serrate"	7	0	0	"{serrate}"	"VB|JJ"	"^serr"	1	"ate"	45
"simulate"	8	2796	7.94	"{simul--ate}"	"VB"	"^simul"	1	"ate"	45
"speculate"	9	2085	7.64	"{specul--ate}"	"VB"	"^specul"	1	"ate"	45
"state"	5	199232	12.2	"{state}"	"NN|VB"	"^st"	97	"ate"	45
"stagnate"	8	137	4.92	"{stagn--ate}"	"VB"	"^stagn"	1	"ate"	45
"stimulate"	9	1817	7.5	"{stimul--ate}"	"VB|NN"	"^stimul"	1	"ate"	45
"terminate"	9	2922	7.98	"{termin--ate}"	"VB"	"^termin"	1	"ate"	45
"vacate"	6	198	5.29	"{vac--ate}"	"VB"	"^vac"	3	"ate"	45
"venerate"	8	53	3.97	"{vener--ate}"	"VB"	"^vener"	1	"ate"	45
"abbreviate"	10	203	5.31	"{a--bbrevi--ate}"	"VB"	"^ab"	17	"breviate"	1
"abdicate"	8	118	4.77	"{abdicate}"	"VB"	"^ab"	17	"dicate"	4
"dedicate"	8	838	6.73	"{dedicate}"	"VB"	"^de"	125	"dicate"	4
"indicate"	8	22492	10.02	"{indic--ate}"	"VB"	"^in"	87	"dicate"	4
"vindicate"	9	118	4.77	"{vindic--ate}"	"VB"	"^vin"	1	"dicate"	4
"abduct"	6	180	5.19	"{ab--duct}"	"VB"	"^ab"	17	"duct"	4
"conduct"	7	11248	9.33	"{con--duct}"	"VB"	"^con"	78	"duct"	4
"deduct"	6	1152	7.05	"{de--duct}"	"VB"	"^de"	125	"duct"	4
"induct"	6	44	3.78	"{in--duct}"	"VB"	"^in"	87	"duct"	4
"abet"	4	81	4.39	"{abet}"	"VB"	"^ab"	17	"et"	3
"ferret"	6	2524	7.83	"{ferret}"	"VB|NN"	"^ferr"	2	"et"	3
"quiet"	5	13086	9.48	"{quiet}"	"JJ|VB|NN"	"^qui"	6	"et"	3
"abhor"	5	383	5.95	"{abhor}"	"VB"	"^ab"	17	"hor"	1
"abide"	5	1967	7.58	"{abide}"	"VB"	"^ab"	17	"ide"	2
"collide"	7	670	6.51	"{collide}"	"VB"	"^coll"	8	"ide"	2
"abolish"	7	1606	7.38	"{abolish}"	"VB"	"^ab"	17	"olish"	1
"abominate"	9	3	1.1	"{abomin--ate}"	"VB"	"^ab"	17	"ominate"	3
"denominate"	10	3	1.1	"{de--nomin--ate}"	"VB"	"^den"	6	"ominate"	3
"predominate"	11	1047	6.95	"{pre--domin--ate}"	"VB"	"^pred"	6	"ominate"	3
"abort"	5	2778	7.93	"{abort}"	"VB"	"^ab"	17	"ort"	4
"cavort"	6	27	3.3	"{cavort}"	"VB"	"^cav"	2	"ort"	4
"report"	6	90838	11.42	"{re--port}"	"NN|VB"	"^rep"	26	"ort"	4
"retort"	6	514	6.24	"{re--tort}"	"NN|VB"	"^ret"	13	"ort"	4
"abound"	6	1065	6.97	"{abound}"	"VB"	"^ab"	17	"ound"	2
"found"	5	199981	12.21	"{found}"	"VB|NN"	"^f"	74	"ound"	2
"abrogate"	8	100	4.61	"{ab--rog--ate}"	"VB"	"^ab"	17	"rogate"	2
"interrogate"	11	230	5.44	"{inter--rog--ate}"	"VB"	"^inter"	28	"rogate"	2
"abuse"	5	25915	10.16	"{abuse}"	"VB"	"^ab"	17	"use"	4
"amuse"	5	644	6.47	"{amuse}"	"VB"	"^am"	9	"use"	4
"peruse"	6	631	6.45	"{peruse}"	"VB"	"^per"	23	"use"	4
"reuse"	5	2509	7.83	"<re<{use}"	"VB"	"^re"	176	"use"	4
"abut"	4	259	5.56	"{abut}"	"VB"	"^ab"	17	"ut"	2
"debut"	5	2953	7.99	"{debut}"	"NN|VB"	"^deb"	10	"ut"	2
"abscond"	7	17	2.83	"{abscond}"	"VB"	"^abs"	5	"cond"	1
"absolve"	7	223	5.41	"{ab--solve}"	"VB"	"^abs"	5	"olve"	1
"absorb"	6	2787	7.93	"{ab--sorb}"	"VB"	"^abs"	5	"orb"	1
"abstain"	7	960	6.87	"{abstain}"	"VB"	"^abs"	5	"tain"	7
"attain"	6	2206	7.7	"{a--ttain}"	"VB"	"^at"	10	"tain"	7
"contain"	7	25742	10.16	"{con--tain}"	"VB"	"^con"	78	"tain"	7
"detain"	6	304	5.72	"{de--tain}"	"VB"	"^de"	125	"tain"	7
"obtain"	6	25096	10.13	"{ob--tain}"	"VB"	"^ob"	11	"tain"	7
"pertain"	7	897	6.8	"{pertain}"	"VB"	"^per"	23	"tain"	7
"sustain"	7	3108	8.04	"{sus--tain}"	"VB"	"^sus"	2	"tain"	7
"abstract"	8	8606	9.06	"{abs--tract}"	"JJ|NN|VB"	"^abs"	5	"tract"	5
"attract"	7	5510	8.61	"{attract}"	"VB"	"^at"	10	"tract"	5
"detract"	7	717	6.58	"{detract}"	"VB"	"^de"	125	"tract"	5
"protract"	8	4	1.39	"{protract}"	"VB"	"^pro"	40	"tract"	5
"subtract"	8	1819	7.51	"{sub--tract}"	"VB"	"^sub"	20	"tract"	5
"accede"	6	149	5	"{ac--cede}"	"VB"	"^ac"	24	"cede"	4
"concede"	7	1911	7.56	"{con--cede}"	"VB"	"^con"	78	"cede"	4
"intercede"	9	170	5.14	"<inter<{cede}"	"VB"	"^inter"	28	"cede"	4
"recede"	6	132	4.88	"{re--cede}"	"VB"	"^re"	176	"cede"	4
"accelerate"	10	2368	7.77	"{ac--celer--ate}"	"VB"	"^ac"	24	"celerate"	2
"decelerate"	10	109	4.69	"{de--celer--ate}"	"VB"	"^de"	125	"celerate"	2
"accept"	6	49430	10.81	"{a--ccept}"	"VB"	"^ac"	24	"cept"	3
"except"	6	83885	11.34	"{ex--cept}"	"minor|VB"	"^ex"	59	"cept"	3
"intercept"	9	1805	7.5	"{inter--cept}"	"VB"	"^inter"	28	"cept"	3
"access"	6	172256	12.06	"{a--ccess}"	"NN|VB"	"^ac"	24	"cess"	2
"process"	7	98998	11.5	"{pro--cess}"	"NN|VB"	"^pro"	40	"cess"	2
"acclaim"	7	889	6.79	"{acclaim}"	"NN|VB"	"^ac"	24	"claim"	4
"exclaim"	7	270	5.6	"{ex--claim}"	"VB"	"^ex"	59	"claim"	4
"proclaim"	8	1362	7.22	"{pro--claim}"	"VB"	"^pro"	40	"claim"	4
"reclaim"	7	851	6.75	"{re--claim}"	"VB"	"^re"	176	"claim"	4
"acclimate"	9	97	4.57	"{a--cclimate}"	"VB"	"^ac"	24	"climate"	1
"accommodate"	11	2454	7.81	"{accommodate}"	"VB"	"^ac"	24	"commodate"	1
"accompany"	9	2138	7.67	"{a--ccompan--y}"	"VB"	"^ac"	24	"company"	1
"accomplish"	10	7794	8.96	"{accomplish}"	"VB"	"^ac"	24	"complish"	1
"accord"	6	3524	8.17	"{a--ccord}"	"NN|VB"	"^ac"	24	"cord"	1
"accost"	6	31	3.43	"{accost}"	"VB"	"^ac"	24	"cost"	1
"account"	7	60958	11.02	"{account}"	"NN|VB"	"^ac"	24	"count"	1
"accredit"	8	35	3.56	"<a<{credit}"	"VB"	"^ac"	24	"credit"	1
"accrue"	6	611	6.42	"{accrue}"	"VB"	"^ac"	24	"crue"	1
"accumulate"	10	1392	7.24	"{a--ccumul--ate}"	"VB"	"^ac"	24	"cumulate"	1
"accuse"	6	3798	8.24	"{accuse}"	"VB"	"^ac"	24	"cuse"	1
"accustom"	8	75	4.32	"{a--ccustom}"	"VB"	"^ac"	24	"custom"	1
"ache"	4	846	6.74	"{ache}"	"VB|NN"	"^ac"	24	"he"	1
"achieve"	7	15544	9.65	"{achieve}"	"VB"	"^ac"	24	"hieve"	1
"acknowledge"	11	6783	8.82	"{ac--know--ledge}"	"VB"	"^ac"	24	"knowledge"	1
"acquaint"	8	167	5.12	"{acquaint}"	"VB"	"^ac"	24	"quaint"	1
"acquiesce"	9	108	4.68	"{acquiesce}"	"VB"	"^ac"	24	"quiesce"	1
"acquire"	7	6529	8.78	"{ac--quire}"	"VB"	"^ac"	24	"quire"	3
"inquire"	7	3137	8.05	"{in--quire}"	"VB"	"^in"	87	"quire"	3
"require"	7	46963	10.76	"{re--quire}"	"VB"	"^re"	176	"quire"	3
"acquit"	6	100	4.61	"{ac--quit}"	"VB"	"^ac"	24	"quit"	1
"adapt"	5	3389	8.13	"{adapt}"	"VB"	"^ad"	23	"apt"	1
"addle"	5	7	1.95	"{addle}"	"VB"	"^ad"	23	"dle"	4
"fiddle"	6	2076	7.64	"{fiddle}"	"NN|VB"	"^fid"	2	"dle"	4
"peddle"	6	392	5.97	"{peddle}"	"VB"	"^ped"	2	"dle"	4
"riddle"	6	1311	7.18	"{riddle}"	"NN|VB"	"^rid"	3	"dle"	4
"adduce"	6	87	4.47	"{a--dduce}"	"VB"	"^ad"	23	"duce"	4
"deduce"	6	805	6.69	"{de--duce}"	"VB"	"^de"	125	"duce"	4
"induce"	6	1687	7.43	"{in--duce}"	"VB"	"^in"	87	"duce"	4
"produce"	7	34576	10.45	"{pro--duce}"	"VB"	"^pro"	40	"duce"	4
"adhere"	6	1932	7.57	"{ad--here}"	"VB"	"^ad"	23	"here"	2
"cohere"	6	34	3.53	"{co--here}"	"VB"	"^co"	48	"here"	2
"adjoin"	6	10	2.3	"{ad--join}"	"VB"	"^ad"	23	"join"	3
"conjoin"	7	18	2.89	"<con<{join}"	"VB"	"^con"	78	"join"	3
"rejoin"	6	479	6.17	"{rejoin}"	"VB"	"^re"	176	"join"	3
"adjourn"	7	167	5.12	"{ad--journ}"	"VB"	"^ad"	23	"journ"	1
"adjudge"	7	11	2.4	"{ad--judge}"	"VB"	"^ad"	23	"judge"	2
"prejudge"	8	77	4.34	"<pre<{judge}"	"VB"	"^pre"	31	"judge"	2
"adjudicate"	10	117	4.76	"{ad--judic--ate}"	"VB"	"^ad"	23	"judicate"	1
"adjure"	6	10	2.3	"{adjure}"	"VB"	"^ad"	23	"jure"	4
"conjure"	7	414	6.03	"{conjure}"	"VB"	"^con"	78	"jure"	4
"injure"	6	1230	7.11	"{injure}"	"VB"	"^in"	87	"jure"	4
"perjure"	7	30	3.4	"{perjure}"	"VB"	"^per"	23	"jure"	4
"adjust"	6	8566	9.06	"{adjust}"	"VB"	"^ad"	23	"just"	1
"administer"	10	2314	7.75	"{administer}"	"VB"	"^ad"	23	"minister"	1
"admire"	6	3160	8.06	"{admire}"	"VB"	"^ad"	23	"mire"	1
"admit"	5	27202	10.21	"{ad--mit}"	"VB"	"^ad"	23	"mit"	5
"commit"	6	8067	9	"{com--mit}"	"VB|NN"	"^com"	32	"mit"	5
"omit"	4	1630	7.4	"{omit}"	"VB"	"^o"	42	"mit"	5
"submit"	6	23589	10.07	"{sub--mit}"	"VB"	"^sub"	20	"mit"	5
"transmit"	8	4922	8.5	"{trans--mit}"	"VB|NN"	"^trans"	15	"mit"	5
"admonish"	8	140	4.94	"{ad--monish}"	"VB"	"^ad"	23	"monish"	1
"adopt"	5	5702	8.65	"{adopt}"	"VB"	"^ad"	23	"opt"	1
"adore"	5	1059	6.97	"{adore}"	"VB"	"^ad"	23	"ore"	3
"ignore"	6	27790	10.23	"{ignore}"	"VB"	"^ign"	2	"ore"	3
"store"	5	53126	10.88	"{store}"	"NN|VB"	"^st"	97	"ore"	3
"adorn"	5	121	4.8	"{adorn}"	"VB"	"^ad"	23	"orn"	1
"adulterate"	10	19	2.94	"{adulter--ate}"	"VB"	"^ad"	23	"ulterate"	1
"advance"	7	79091	11.28	"{advance}"	"NN|VB"	"^ad"	23	"vance"	1
"advantage"	9	33506	10.42	"{advantage}"	"NN|VB"	"^ad"	23	"vantage"	1
"advertise"	9	7631	8.94	"{advert--ise}"	"VB"	"^ad"	23	"vertise"	1
"advise"	6	9061	9.11	"{advise}"	"VB"	"^ad"	23	"vise"	4
"devise"	6	1122	7.02	"{devise}"	"VB"	"^de"	125	"vise"	4
"revise"	6	2666	7.89	"{re--vise}"	"VB"	"^re"	176	"vise"	4
"supervise"	9	1463	7.29	"{super--vise}"	"VB"	"^super"	6	"vise"	4
"advocate"	8	7267	8.89	"{ad--voc--ate}"	"VB"	"^ad"	23	"vocate"	1
"affect"	6	18690	9.84	"{a--ffect}"	"VB"	"^af"	6	"fect"	3
"effect"	6	67019	11.11	"{e--ffect}"	"NN|VB"	"^ef"	4	"fect"	3
"infect"	6	1088	6.99	"{in--fect}"	"VB"	"^in"	87	"fect"	3
"affiliate"	9	2464	7.81	"{affili--ate}"	"VB"	"^af"	6	"filiate"	1
"affirm"	6	671	6.51	"{a--ffirm}"	"VB"	"^af"	6	"firm"	2
"confirm"	7	10621	9.27	"{con--firm}"	"VB"	"^con"	78	"firm"	2
"afflict"	7	120	4.79	"{a--fflict}"	"VB"	"^af"	6	"flict"	2
"inflict"	7	1204	7.09	"{in--flict}"	"VB"	"^in"	87	"flict"	2
"afford"	6	18642	9.83	"{afford}"	"VB"	"^af"	6	"ford"	1
"affront"	7	340	5.83	"{a--ffront}"	"NN|VB"	"^af"	6	"front"	2
"confront"	8	2347	7.76	"{con--front}"	"VB"	"^con"	78	"front"	2
"aggrandize"	10	27	3.3	"{a--ggrand--ize}"	"VB"	"^ag"	6	"grandize"	1
"aggravate"	9	321	5.77	"{aggravate}"	"VB"	"^ag"	6	"gravate"	1
"aggrieve"	8	0	0	"{a--ggrieve}"	"VB"	"^ag"	6	"grieve"	1
"agitate"	7	181	5.2	"{agitate}"	"VB"	"^ag"	6	"itate"	5
"felicitate"	10	6	1.79	"{felic--itate}"	"VB"	"^felic"	1	"itate"	5
"hesitate"	8	5803	8.67	"{hesit--ate}"	"VB"	"^hes"	1	"itate"	5
"imitate"	7	1005	6.91	"{imit--ate}"	"VB"	"^im"	32	"itate"	5
"levitate"	8	178	5.18	"{lev--itate}"	"VB"	"^lev"	4	"itate"	5
"agonize"	7	78	4.36	"{agon--ize}"	"VB"	"^ag"	6	"onize"	2
"colonize"	8	469	6.15	"{colon--ize}"	"VB"	"^col"	1	"onize"	2
"agree"	5	103383	11.55	"{agree}"	"VB"	"^ag"	6	"ree"	2
"free"	4	244067	12.41	"{free}"	"JJ|NN|VB|RB"	"^f"	74	"ree"	2
"alarm"	5	5599	8.63	"{alarm}"	"NN|VB"	"^al"	17	"arm"	4
"farm"	4	10864	9.29	"{farm}"	"NN|VB"	"^f"	74	"arm"	4
"rearm"	5	66	4.19	"<re<{arm}"	"VB"	"^re"	176	"arm"	4
"unarm"	5	6	1.79	"<un<{arm}"	"VB"	"^un"	41	"arm"	4
"alert"	5	8982	9.1	"{alert}"	"JJ|NN|VB"	"^al"	17	"ert"	2
"exert"	5	1077	6.98	"{exert}"	"VB"	"^ex"	59	"ert"	2
"alias"	5	22466	10.02	"{alias}"	"NN|VB|JJ"	"^al"	17	"ias"	1
"alight"	6	112	4.72	"{alight}"	"JJ|VB"	"^al"	17	"ight"	2
"fight"	5	40281	10.6	"{fight}"	"NN|VB"	"^f"	74	"ight"	2
"align"	5	1452	7.28	"{a--lign}"	"VB"	"^al"	17	"ign"	3
"malign"	6	198	5.29	"{malign}"	"VB"	"^mal"	4	"ign"	3
"reign"	5	2828	7.95	"{reign}"	"NN|VB"	"^re"	176	"ign"	3
"allay"	5	142	4.96	"{allay}"	"VB"	"^al"	17	"lay"	3
"delay"	5	13068	9.48	"{delay}"	"NN|VB"	"^de"	125	"lay"	3
"relay"	5	6898	8.84	"{relay}"	"NN|VB"	"^re"	176	"lay"	3
"allege"	6	516	6.25	"{allege}"	"VB"	"^al"	17	"lege"	1
"alleviate"	9	1410	7.25	"{a--lleviate}"	"VB"	"^al"	17	"leviate"	1
"alliterate"	10	10	2.3	"{a--lliter--ate}"	"VB"	"^al"	17	"literate"	2
"obliterate"	10	327	5.79	"{obliterate}"	"VB"	"^ob"	11	"literate"	2
"allocate"	8	3320	8.11	"{alloc--ate}"	"VB"	"^al"	17	"locate"	2
"relocate"	8	2261	7.72	"<re<{locate}"	"VB"	"^re"	176	"locate"	2
"allot"	5	479	6.17	"{allot}"	"VB"	"^al"	17	"lot"	1
"allow"	5	76957	11.25	"{allow}"	"VB|NN"	"^al"	17	"low"	2
"hallow"	6	68	4.22	"{hallow}"	"VB"	"^hal"	7	"low"	2
"alloy"	5	1454	7.28	"{alloy}"	"NN|VB"	"^al"	17	"loy"	1
"ally"	4	2857	7.96	"{ally}"	"NN|VB"	"^al"	17	"ly"	4
"rely"	4	8349	9.03	"{rely}"	"VB"	"^re"	176	"ly"	4
"reply"	5	80908	11.3	"{reply}"	"NN|VB"	"^rep"	26	"ly"	4
"tally"	5	1108	7.01	"{tally}"	"NN|VB"	"^tal"	2	"ly"	4
"alter"	5	7920	8.98	"{alter}"	"VB"	"^al"	17	"ter"	11
"cluster"	7	7044	8.86	"{cluster}"	"NN|VB"	"^clus"	1	"ter"	11
"deter"	5	1271	7.15	"{deter}"	"VB"	"^de"	125	"ter"	11
"filter"	6	17869	9.79	"{filter}"	"NN|VB"	"^fil"	5	"ter"	11
"luster"	6	201	5.3	"{luster}"	"NN|VB"	"^lus"	1	"ter"	11
"muster"	6	1178	7.07	"{muster}"	"VB|NN"	"^mus"	6	"ter"	11
"mutter"	6	393	5.97	"{mutter}"	"VB"	"^mut"	3	"ter"	11
"patter"	6	255	5.54	"{patter}"	"NN|VB"	"^pat"	3	"ter"	11
"sputter"	7	198	5.29	"{sputter}"	"VB|NN"	"^sput"	1	"ter"	11
"totter"	6	32	3.47	"{totter}"	"VB"	"^tot"	3	"ter"	11
"utter"	5	3975	8.29	"{utter}"	"JJ|VB"	"^ut"	2	"ter"	11
"altercate"	9	1	0	"{altercate}"	"VB"	"^al"	17	"tercate"	1
"alternate"	9	10657	9.27	"{altern--ate}"	"VB"	"^al"	17	"ternate"	1
"amass"	5	272	5.61	"{a--mass}"	"VB"	"^am"	9	"ass"	1
"amaze"	5	803	6.69	"{amaze}"	"VB"	"^am"	9	"aze"	2
"faze"	4	100	4.61	"{faze}"	"VB"	"^f"	74	"aze"	2
"amble"	5	52	3.95	"{amble}"	"VB|NN"	"^am"	9	"ble"	5
"fumble"	6	332	5.81	"{fumble}"	"NN|VB"	"^fum"	3	"ble"	5
"ramble"	6	735	6.6	"{ramble}"	"VB"	"^ram"	3	"ble"	5
"scribble"	8	447	6.1	"{scribble}"	"VB|NN"	"^scrib"	1	"ble"	5
"tremble"	7	544	6.3	"{tremble}"	"NN|VB"	"^trem"	1	"ble"	5
"ambush"	6	1823	7.51	"{ambush}"	"NN|VB"	"^am"	9	"bush"	1
"ameliorate"	10	165	5.11	"{a--meliorate}"	"VB"	"^am"	9	"eliorate"	1
"amend"	5	2300	7.74	"{amend}"	"VB"	"^am"	9	"end"	1
"amount"	6	61858	11.03	"{a--mount}"	"NN|VB"	"^am"	9	"ount"	2
"remount"	7	239	5.48	"<re<{mount}"	"VB"	"^rem"	14	"ount"	2
"amputate"	8	121	4.8	"{amput--ate}"	"VB"	"^am"	9	"putate"	1
"amortize"	8	45	3.81	"{a--mort--ize}"	"VB"	"^amor"	1	"tize"	1
"amplify"	7	529	6.27	"{ampl--ify}"	"VB"	"^ampl"	1	"ify"	21
"clarify"	7	5776	8.66	"{clar--ify}"	"VB|NN"	"^clar"	1	"ify"	21
"crucify"	7	487	6.19	"{cruc--ify}"	"VB"	"^cruc"	1	"ify"	21
"deify"	5	52	3.95	"{de--ify}"	"VB"	"^de"	125	"ify"	21
"edify"	5	75	4.32	"{edify}"	"VB"	"^ed"	4	"ify"	21
"fortify"	7	142	4.96	"{fort--ify}"	"VB"	"^fort"	1	"ify"	21
"gratify"	7	55	4.01	"{grat--ify}"	"VB"	"^grat"	2	"ify"	21
"magnify"	7	253	5.53	"{magn--ify}"	"VB"	"^magn"	1	"ify"	21
"mollify"	7	39	3.66	"{mollify}"	"VB"	"^moll"	2	"ify"	21
"mortify"	7	17	2.83	"{mort--ify}"	"VB"	"^mort"	2	"ify"	21
"ossify"	6	5	1.61	"{oss--ify}"	"VB"	"^oss"	1	"ify"	21
"pacify"	6	176	5.17	"{pacif--y}"	"VB"	"^pac"	3	"ify"	21
"reify"	5	25	3.22	"{reify}"	"VB"	"^re"	176	"ify"	21
"rectify"	7	685	6.53	"{rect--ify}"	"VB"	"^rect"	1	"ify"	21
"specify"	7	16160	9.69	"{spec--ify}"	"VB"	"^spec"	2	"ify"	21
"stratify"	8	13	2.56	"{strat--ify}"	"VB"	"^strat"	1	"ify"	21
"terrify"	7	112	4.72	"{terr--ify}"	"VB"	"^terr"	1	"ify"	21
"testify"	7	2037	7.62	"{test--ify}"	"VB"	"^test"	2	"ify"	21
"verify"	6	9374	9.15	"{ver--ify}"	"VB"	"^ver"	2	"ify"	21
"vilify"	6	101	4.62	"{vilify}"	"VB"	"^vil"	1	"ify"	21
